username,rating,comment
fathiyathyias,5,"Desain:bagus menarik
Ukuran:pas sesuai ekspektasi
Warna:hijau muda

Br pertama kali belanja tokonya amanah pengiriman cpt packing rapi aman seller amanah kurir baik trim's seller kurir jg shopee semoga rejekix makin lancar Aamiin YRA 🥰
Pancinya bagus suka banget dg harga segitu dpt panci kwalitas bagus recommended dah biar bintang yg bicara"
modesta3,5,"Desain:Bagus
Ukuran:Sedang
Warna:Pink

Baru pertama kali beli diaini
Paket sudah sampai dgn aman & lengkap.
Maaf utk kurir kepencet bintang 4 seharusnya bintang 5, kak 🙏🏻
Warna cantik, kualitas sesuai dgn harga
Semoga awet
Tks kak"
asepruhimat85,5,"Desain:menarik
Ukuran:pas dan sesuai harapan
Warna:bagus sesuai deskripsi

Alhamdulillah barang Nyampai dengan aman dan tidak ada yang kurang atau pun cacat 
Toko amanah kurir ramah 
Recommended"
empm0e2tkx,5,"Desain:menarik
Ukuran:pas mungil mungil
Warna:sesuai pesanan

alhamdulillah paket nx datang dengan selamat tidak ada yang lecet,mudahan nanti bisa order dtoko ini lagi untuk yang kdua kali"
marwan303,5,"Desain:ok
Ukuran:ok
Warna:ok

Pesanan Hong Zhuo cookware panci set wajan penggorengan sdh datang dengan selamat dan pengiriman cepat serta kualitas barang lumayan bagus dengan harga murah, makasih..."
d*****3,5,"Desain:Menarik
Warna:Menarik

Gak rugi beli peralatan dapur sepaket ini, lengkap, dengan harga terjangkau,  respon cepat dan ramah dari seller nya, serta  pengiriman cepat ...
Pokok nya rekomend banget toko dan barang nya ....
Thanks seller ..."
amandaptym,5,"Tampilan:bagus
Kualitas:sesuai Harga

Makasih ibu admin yanh sabarr, degdegan takut gak nyampe hari minggu,alhamdulikah ada ibu admin yang gercep , maafin bu admin di bawelin pengiriman nya,makasih buat Ibu admin nya, sehat sehat yah bu admin sama sehat mental juga pasti sangat menguras pikiran kalau jadi admin banyak costumer yanh pasti bawel🙏🏼😭"
loeyloey606,5,"Desain:cantik
Ukuran:pas
Warna:oke

Alhamdulillah paket sudah sampai sesuai dengan keinginan packing nya rapi di bungkus satu2 oke aman semoga awet, harga murah tp bukan murahan 😊"
rinikartini143,5,"Desain:menarik dan cantik
Ukuran:pas
Warna:sesuai dengan gambar

Barangnya sudah sampai dengan baik tidak ada rusak sama sekali, pengemasan barangnya juga rapi, warnanya sesuai yang dipesan, sangat cocok untuk para bunda yg punya anak kecil masak buburnya....terima kasih untuk tokonya yang sudah amanah, semoga tambah sukses dan maju, ayo yang mau pesan jangan ragu...."
aswoovtzyl,5,"Desain:menarik dan sesuai ekspektasi
Ukuran:pas dan sesuai ekspektasi
Warna:ping yang menarik sesuai gambar

Paketnya ud  datang ya kakak hongzhuo bagus banget pengiriman juga cepat semoga tahan awet makasih banyak ya kakak semoga usaha kakak lancar dan semoga berkah🙏🥰"
bunda_shachna,1,Barang lengkap tapi ada kerusakan di telinga panci yg lepas
banubery,5,"Desain:Bagus dan elegan
Ukuran:Sesuai
Warna:Sangat bagus dan menarik

Barang sudah di terima dengan baik, harga nya juga murah tetapi berkualitas.. Terima kasih banyak, sukses selalu.. 🙏🙏"
r*****i,5,"Desain:menarik dan sesuai ekspektasi
Ukuran:pas lah yah, sesuai harga
Warna:warna sesuai gambar,dan cantik

Cocok banget untuk anak kost barang simpel,harga murah tapi barang ngak murahan,yah lumayan lah yah, mantap Makotop"
aulia1975,5,"Desain:Cantik
Ukuran:Sesuai dg yg dibeli
Warna:Hitam

Desain cantik dan semoga tidak berkarat, pengemasan bagus sampai dengan aman makasih penjual, sendoknya 6pcs pancinya 4pcs + tutup kacanya 3pcs"
fitriemaknun,5,"Desain:motif lucu dan menarik
Ukuran:sesuai ekspetasi
Warna:Ungu

Psnn sya sda smpai siang tdi, alhamdulilla tidak kurng, tdk rusak, psnn pun sesuai dgn warna yg sya pesan, tokoh nya bgi sya amanh... Mga sllu amana strusny."
risna_dedi,5,"Desain:sangat menarik
Ukuran:pas untuk keluarga
Warna:sesui pesanan

Alhamdulillah barangnya sudah sampai dan sesuai pesanan warnanya cwantik, mksh tokonya amanah dan penjualnya juga ramah responnya juga cpt."
h*****7,5,"Desain:oke, lucu, imut sesuai warnanya
Ukuran:pas dan sesuai pesanan
Warna:ungu cantik polll 💜😍

Yeeeee kado ibuk akhirnya dateng juga, susuai pesanan dan warna sesuai, cantik warnanya dan modelnya unik lucu mungil², sukaaaaa. Semoga awet dan beneran anti lengket, Aamiin🤲🏻"
ridwansyah08,5,"Desain:sesuai gambar
Ukuran:kecil, sedang, dan besar
Warna:pink dan sesuai gambar dan pesanan

Pesanan sudah sampai tadi siang 😍 Warna pink 🥰 Cantik bnget, sesuai gambar dan sesuai pesanan, kirain kemarin centong sama serokan masak nya yang tebel, ternyata plastik 😅 takut gosong ntar pas masak 🤣 terima kasih seller dan juga kurir sudah mengantar pesanan dengan selamat sampai tujuan 🤗"
meymei593,5,"Desain:menarik dengan detail yg baguss
Ukuran:pas dan seswai
Warna:Hitam

Baguss banget tidak ada yg lecet sama sekali..
Saya sangat puas barang sesawi dan relpick
🥰🥰"
sitihaeriah206,5,"Kualitas:bagusd
Tampilan:baguss
Performa:baguuss

Ya allah barang nya baguss banget aq suka.lok ada yank mu pesen.silahkan pesan di toko ini barang amanah ngk ada kurang 1 pun😘😍"
nurulanisha19,5,"Desain:cantik dan menarik
Ukuran:pas dana sesuai
Warna:hitam nya manis bgt

Puas bgt sama barangnya, ni seller nya jual sedekah apa gmna. Bagus2 bgt ,dengan harga segitu dapat 4 barang. Bakal repeat order sih ni keperluan dapur yg lain."
muba.helm04,4,"Performa:lumayan
Tampilan:lumayan
Kualitas:belum di coba

Bagus sih, tapi saya ada satu panci yg tempat megangnya lepas"
nb5uavismb,5,"Desain:menarik, bagus dan lucu.
Ukuran:pas sesuai ekpektasi
Warna:hijau

Terimakasih. Produk nya bagus. Suka banget
Pertama kali beli di toko ini puas banget. Toko nya amanah.
Murah tapi GK murahan."
d*****2,5,"Desain:keren
Ukuran:pas banget
Warna:hijau

Semua perabotan dirumah ku serba hijau semua tambah set panci yg aq order jadi tambah lagi menghiasi kamar dengan warna hijau lagi 🥰 terimakasih seller karna sudah amanah 🙏🏻 maaf tutup kacanya gak ke foto soalnya aq simpan di bawah meja kompor malas ambil nya 🙏🏻"
4w7y7cmskl,5,"Tampilan:ok,imut
Kualitas:ok
Performa:panci teplon unk madak sehari²

Mf baru bisa kasih ulasan,produknya ok,bagus,imut,gk terlalu tebal dan gk terlalu tipis,yg sedang saja,saya suka,tpi mf lupa fotonya waktu dibuka tdi🙏🙏👍"
laila_766,5,"Tampilan:menarik
Performa:good
Kualitas:good

Bagus unyuk panci nya sih okey... agak tpis tapi dgn hrga sgtu murah bnget ... blm di coba.. mngkin pake api kcil bakalan awet.. klo api bsar kya nya cpt gosong"
herisuparjan888,4,"Kualitas:sesuai harga
Tampilan:Kren
Performa:ok

Pesanan sudah di terima, produk lumayan bagus, packing standar, pengiriman lumayan cepat, isi paket komplit tanpa cacat dan kurang, terimakasih seller dan Shopie serta jasa'kirim nya,,"
suriahsanah033,5,"Tampilan:keren
Performa:bagus
Kualitas:mantul

Barangnya bagus gak ada lecet sama sekali tebel dan kuat"
l*****a,1,"Dua kali sya mabil pink semuanya rusak rijeeek.  lecet. Patah. Penyook. Sakit hati sya. 
Trs baru di pakek gagang udah meleleh. Please jadi penjual yg amanah. Yg memprioritaskan kepuasan pelanggan. 
Msak ia barang gak di cek dlu stlah itu di packing. 
Ini sy beli buat usha jual lagi. Jadi semuanya brangnya bikin sy Malu di custemer sy & bikin sy rugi total. Kecewa berat blnja di sini."
mahmudzee,4,"Desain:elegan
Ukuran:sesuai harga
Warna:menarik

Respon cepat, pesan langsung dikirim dihari itu juga, semoga awet , ... Recommend buat yang mau order barang di toko ini yaa...."
i*****8,5,"Tampilan:Bagus
Kualitas:Baik
Performa:Baik

Terima kasih, proses pengemasan dan pengiriman cepat. Harga terjangkau, barang bagus, rapi dan sampai dengan baik. Pesan ini untuk kdo nikahan temen, dan Alhamdulilah orangnya suka. Next bakalan order lagi buat kado nikah ke temen. Sangat recomended. Mantap"
sarahalfiah004,5,"Tampilan:Bagus
Kualitas:GOOD OKE BGT
Performa:Bagus

MasyaAllah bagus bgt set panci nya isinya juga lengkap Alhamdulillah gada yg cacat barangnya pengiriman nya jga cepet tapi smoga aja pas aku coba buat masak ga meleleh spatula nya hehe warna nya cakep kesukaan aku, terima kasih yaa 👍😊💗"
asnumalza26,5,"Tampilan:good
Performa:standar
Kualitas:standar

Belum di coba karena untuk kado temen"
nafahatulazizah,5,"Alhamdulilah paketannya udah sampai dengan selamat dan sesuai pesanan,rekomendasi banget beli dari toko ini,bakal langganan pokoknya,dan pengirimannya cepet,kurirnya juga ramah,baik dan gercep.the best deh
Lupa udah dibungkus soalnya ini buat ngado ke temen tapi barangnya bagus ,sesuai sama hrga segitu mh"
y*****4,4,"Kualitas:sesuai harga
Tampilan:sesuai dengan harga
Performa:sesuai harga

Ada item yang rusak, tp overall not bad lah sesuai harga."
r*****8,4,"Kualitas:bagus
Performa:oke
Tampilan:oke

Pengiriman nya lumayan cepat banget sihhh
Bagus banget warnanya pink"
n*****8,5,"Desain:menarik
Ukuran:pas
Warna:ungu cantik

Lucu banget sih🥰
Gak kecewa pokok nya, mungil. Buat dapur serasa lebih minimalis, pokoknya cakep."
niakurniatiina,5,"Performa:Ok
Tampilan:Ok
Kualitas:Ok

Panci setnya udh sampai,Alhamdulillah suka nnti d coba masak sayur heheee.."
hildahilda015,5,"Tampilan:biru
Performa:stenless
Kualitas:bagus

Pengiriman lumayan cepat barangnya aman packing pake bubble wrap realpict pokonya banguss😍"
yoh4n4reni_17,4,"Performa:lumayan
Tampilan:warnanya beda dengan di foto
Kualitas:lumayan

Ada yg penyok 1 barang nya, pesan nya nanti kalo kirim lg bisa di doubel bungkusnya biar gk mudah rusak barangnya"
rw_180898,5,"Kualitas:okelah
Tampilan:cantik

Semoga awet, bahanny egk berat. Respon admin bgus. Toplah"
mutmainna889,5,"Tampilan:cantik
Kualitas:semogah awet
Performa:bagus

Pekingannya bagus dan semua barang amann"
l*****n,5,"Tampilan:Tampilan bagus,warna cantik ,semoga awet di pakai dan tahan lama"
id5823_79025,5,"Desain:lumayan
Ukuran:cukup
Warna:pink tua

Pengepakan rapi dan aman. Barang lumayan. Terima kasih semuanya"
m2wrfgy6ry,5,"Tampilan:menarik
Performa:baik
Kualitas:bagus

Barang bagus baiik
Kwalitas sesuai dgn harga
Cantilk warnanya
Bahan lumayan bagus"
hantaranweddings,4,"Tampilan:ok
Performa:sesuai harga
Kualitas:standart dan bagus

Dengan harga segini lumayan lah ya kualitas nya mudh²n kedepannya pengiriman agak cepat ini lumayan lama
Untuk pakaian sehari² cocok banget 
Mudh²n nanti order lagi"
fk9jgvra02,4,"Desain:menarik dan suka
Ukuran:pas dan sesuai
Warna:ceria 💕🩷🩷

Bagus Benaran anti lengket bagus pokok ny 🩷👍👍👍👍👍"
b*****1,5,"Barang datang sesuai pesanan,warna bagus. Belom d coba utk pakai memasak"
s*****2,5,"Tampilan:baik
Performa:lumayanlah
Kualitas:bagus sesuai dengan harga

Ga nyangka harga segitu dapet barang sebagus ini, dan semoga awet"
ria17_a.ningsih87,5,"Desain:sangat lucu dan menarik
Ukuran:pas dan sesuai
Warna:lembut dan sesuai gambar

Sangat bagus dengan bahan dan warna yg saya suka, toko yang sangat amanah..dan kurir langganan"
niiyas,5,"Desain:menarik dan disukai
Ukuran:Pas dan melebihi ekspektasi
Warna:Kalem & menarik

Terima kasih barangnya sdh dtg.. 🙏🏻
Realpict dan melebihi ekspektasi saya..
Dgn harga 100k udh dpt 1 set 13pcs dgn kualitas yg bagus..
👍🏻

Jgn ragu untuk membelinya..
Toko INI amanah dgn packing yg dijamin aman 👍🏻"
rumah_restorasi,5,"Desain:keren
Ukuran:pas dan sesuai
Warna:green

Hongzhuo 13 pieces coolware set

Yg sangat bagus dan berkelas

Memili disegn yg sangat bagus

Pengiriman dri toko ini sangat cepat kurir nya ramah

Harga bersahabat💚"
aryasyasya,5,"Kualitas:Sangat baik
Tampilan:Colorfull
Performa:Sangat Oke

Yeayyyyy si unyu² udah hadir nih.. Warna nya cakep banget, si ungu yang wonderful, pelayanan dari toko ramah banget, sebelum dan sesudah kirim barang selalu konfirmasi kondisi barang, fast respon, kualitas panci set nya bagus, gak diragukan, bahan tebal guys, warna variasi nya oke, atribut panci set nya lengkap, ada bubblewrap nya jadi aman yah guys. Thank you dan sukses buat toko nya."
jsbiubiu66,5,"Desain:SANGAT MEWAH
Ukuran:PAS DAN SESUAI HARAPAN
Warna:SESUAI GAMBAR WARNA HIJAU

AKU SUKA DESAINNYA SIMPEL. JAFI BUAT AKU GA BESAR DAN GA KECIL BANGET☺️😍. jadi ayok samaan wkwkwk💕☺️💞"
p*****6,5,"Desain:keren dan menarik
Ukuran:sesuai pas
Warna:sesuai ekspektasi

Alhamdulillah pesanan saya sudah sampai. Kualitas produk sangat bagus, produk original, harga sangat terjangkau, packing rapi dan aman diterima oleh konsumen, pengiriman barang juga cepat. Terimakasih seller, sukses selalu buat tokonya"
taab0e247a,5,"Desain:Sangat menarik dn menggemaskan
Ukuran:pas dan sesuai
Warna:pink yang menarik dn sesuai gambar

Paket smpai dgn selamat,, pengiriman cepat,,pengemasan baik agar brang smpai dgn baik👌👍barang terkirim dgn baik,, sesuai dengan ekspektasi 👍makasih buat seller🙏"
oyank1977,5,"Desain:bagus
Ukuran:imut dan keren
Warna:hijau cantik

Tampilan bagus.. murah tapi tidak murahan, sangat puas.. tidak ada lecet sedikitpun.. kemasan dan kurir bagus.. terimakasih seller.. nanti saya order disini lagi"
e*****9,5,"Desain:menarik
Ukuran:pas dan sesuai
Warna:hijau

Barang yang dibeli sesuai pesanan, barang lengkap, bagus, tidak ada yang kurang, tidak ada lecet, packing aman, plus sevety banget buble wrap nya double2, harga terjangkau, reseller fast respon, amanah, dan pengiriman cepat"
i*****8,5,"Desain:ok
Ukuran:ok
Warna:bagooeess

Bagoeesss bangett
Cocok utk keluarga kecil
Semoga awet ga karatan
Gagang gagangnya juga gampang d pasang, dan mudah²an gak meleleh
Packing aman
Pengiriman cepat
Seller amanah dan ok
Tks ya"
raygemini80,5,"Desain:cukup bagus warna menarik
Ukuran:pas
Warna:menarik cerah bersih

Alhamdulillah pesanan sampai dengan aman.barang lumayan bagus .Harga murah toko nya amanah barang di packing dengan baik."
azzamfiza,5,"Desain:elegan dan menarik
Ukuran:pas sesuai pesanan saya
Warna:ungu 13

Alhamdulillah maa Syaa Allah aku suka banget barang pesanan ku sudah sampai sesuai yg AQ inginkan warna ungu yg cantik 🤲♥️
Terimakasih kurir n seller nya Amanah banget gak ada yg kurang atau pun lecet 😊
Semoga lancar dan laris manis Aamiin 🤲🤲"
wiwindwiningsih1,5,"Desain:sangat menarik dan keren
Ukuran:pas dan sasuai
Warna:sesuai gambar dan sangat bagus

Yeee pketnya sudah mendarat dengan selamat kakak,ngk ada cacat sama sekali soalnya pekingnya tebel banget smpek susah bukanya...warnaya cerah sesuai gambar,pokoknya sippp dah..puas banget pokokya beli disini..makasih kakak"
k*****9,5,"Desain:bagus
Ukuran:pas
Warna:sesuai hitam

Alhamdulillah Paket dah mendarat dengan aman.packingan bable wrap nya tebel,g ada yg pecah.warnanya hitam pekat semua .dapet 13 pcs cuma 66rb hemat dikantong.pengiriman cepat.makasih seller dan kurir mg berkah semuanya"
nurmiati716,5,"Desain:sangat elastis dan menarik
Ukuran:pas dan sesuai
Warna:sangat bagus sesuai gambar

Produknya udah diterima dengan baik. Aku sangat suka dan bahannya juga lumayan tebal. Harganya juga lumayan murah, pokoknya is the best aku suka bangat"
i*****i,5,"Desain:Elegan dan Gaya Minimalia
Ukuran:Pas dan Sesuai
Warna:Hitam

Paket sudah mendarat dengan selamat, packing aman, barang sesuai deskripsi, ga ada yang kurang, designnya bagus, ukurannya mini, lucu, sesuai dengan harga, worth to buy sih ini. 
Thankyouu seller & Shopee."
u*****a,5,"Kualitas:bagus.
Tampilan:cantik mantap
Performa:baik kualitas bagus

Alhamdulillah barang smpe dg selamat smoga berkah y guys💐💐 suka dan Murmer banget smoga bisa utk djual lagi😁😁"
r*****y,5,"Desain:cantik
Ukuran:pas dan sesuai
Warna:pink sesuai pesanan

Paket set wajan panci nya sudah diterima, paket lengkap sesuai etalase, bahan besi aluminium, cantik, semoga awet sesuai deskripsi
Terimakasih ya, next beli lagi yg model lainnya"
t*****n,5,"Desain:model dan Desain nya bagus
Ukuran:sesuai dgn yg diharapkan
Warna:cantik

Hasil pengiriman nya sangat baik hanya saja belum dicoba.
Pecking nya juga rapi dan toko nya amanah."
s*****a,5,"Desain:lucu dan menarik
Ukuran:pas dan sesuai warna
Warna:bagus sesuai pesanan, lucu imut

alhamdulillah pesanan sampai dengan selamat sampai depan pintu, kurir ramah tidak ketus karena emang sering ketemu, estimasi sampai sesuai tanggal tidak terlambat, packing aman, bagus dan rapi, barang bagus , bahan lumayan, warna sesuai request ... aku suka.. hanya saja belum tau kalau di pakai apakah bisa kuat menahan panas nya api, terima kasih.. sukses selalu ya..."
n*****4,5,"Desain:simpel
Ukuran:Sesuai
Warna:Hijau

Barang sudah diterima. Penanganan dan pegiriman super cepat, baru pesen kemarin dan malam ini barang sudah diterima. Packing aman tanpa kerusakan. Barang dalam kondisi baik dan sesuai pesanan. Belum dicoba dan belum tau kondisi saat digunakan pas masak dan setelah masak.
Terima kasih"
3g8ncxps4w,5,"Desain:motif yang menarik juga bagus
Ukuran:pas dan sesuai kebutuhan
Warna:sangat menarik dan ceria bagi pecinta pink

Ini sangat bagus warna nya semoga awet hihi
Makasih banget toko udah nyediain warna pink gini
Terima kasih juga kurir 
Paket mendarat dengan aman
Packing pengemasan juga aman"
i*****0,5,"Desain:unik dan menarik
Ukuran:pas dan imut
Warna:pink

Barang sudah sampai dan diterima dengan baik, packing aman dan rapi, barang sesuai pesanan, kualitas bagus, harga terjangkau, maaf baru bisa review sebagian barangnya sudah dipakai jadi tidak bisa ditampilkan semua"
alit25555,5,"Desain:cantik
Ukuran:sesuai pesanan
Warna:ungu

Pesanan sampai dalam kondisi baik dan cepat. Bahan lumayan tebal, belum digunakan.. semoga tidak lengket.. Terimakasih seller dan terimakasih untuk Abang kurirnya 👍"
ratnasuminar088,5,"Desain:pas juga menarik
Ukuran:seauai
Warna:warna sangat cantik

Produk yang sangat bagus , bukan kaleng""  warnanya sangat cantik , sangat suka , kualitas oke , seler ramah , tokonya pun amnah , Barkah selalu buat tokonya 🙏"
k432efrq6o,5,"Desain:cantik dan menarik
Ukuran:bagus, sesuai pesanan toko amanah dan ramah
Warna:sangat memuaskan, harga murah kualitas ok

Terimakasih ka barangnya sdh sampai smg sllu amanah ya ka"
m*****0,5,"Desain:baguss
Ukuran:pas dan seusai
Warna:green

Paketan sudah saya terima bgus dan cute , harga pun murache buat ibu² rempong cocok karna harga seusi di Katong 😆 respon pejuang sangkat Fast pokoke jangan ragu ia blja di toko ini, dan amanah toko nya Alhamdulillah , next bisa buat langganan ini"
sahrianairma,5,"Desain:sangat menarik dan caktik
Ukuran:pas dan sesuai ekspe
Warna:sangat bagus dan sesuai dengan gambar

Ukuran pancinya tidak besar dan tidak kecil, cocok untuk ukuran keluarga kecil"
aprirn,5,"Desain:menarik dan modern simpel
Ukuran:pas sesuai kebutuhan
Warna:cantik kalem menarik

Panci set serba guna, barang sesuai dengan deskripsi,  bahan bagus halus, warna soft menarik, desain pas , harga terjangkau hemat dapat banyak"
k*****o,5,"Desain:tampilan bagus dan modern
Ukuran:pas dan sesuai
Warna:menarik dan ceria

Alhamdullilah paket nya sudah datang,masyaallah packing ya benar benar rapi dan aman sekali,awal nya takut banget nanti pecah tapi Alhamdullilah packing ya benar benar aman jadi gak perlu takut pecah atau pun penyok,dan semoga tidak lunturr pas di pakai masak nanti"
